teach-node-06:40190,16,teach-node-06:40390,10:36:50.587116000,10:36:50.623765000,10:36:50.824026000
teach-node-06:40190,16,teach-node-06:40490,10:36:50.587116000,10:36:50.608969000,10:36:50.727099000
teach-node-06:40190,17,teach-node-06:40190,10:36:50.593277000,10:36:50.604884000,10:36:50.764828000
teach-node-06:40190,17,teach-node-06:40290,10:36:50.593277000,10:36:50.753298000,10:36:50.849758000
teach-node-06:40190,17,teach-node-06:40390,10:36:50.593277000,10:36:50.634410000,10:36:50.840599000
teach-node-06:40190,17,teach-node-06:40490,10:36:50.593277000,10:36:50.639739000,10:36:50.727683000
teach-node-06:40190,18,teach-node-06:40190,10:36:50.594593000,10:36:50.605304000,10:36:50.796643000
teach-node-06:40190,18,teach-node-06:40290,10:36:50.594593000,10:36:50.754439000,10:36:50.898901000
teach-node-06:40190,18,teach-node-06:40390,10:36:50.594593000,10:36:50.635612000,10:36:50.842820000
teach-node-06:40190,18,teach-node-06:40490,10:36:50.594593000,10:36:50.640147000,
teach-node-06:40190,19,teach-node-06:40190,10:36:50.595802000,10:36:50.610014000,10:36:50.797240000
teach-node-06:40190,19,teach-node-06:40290,10:36:50.595802000,10:36:50.758645000,10:36:50.899546000
teach-node-06:40190,19,teach-node-06:40390,10:36:50.595802000,10:36:50.636515000,10:36:50.843587000
teach-node-06:40190,19,teach-node-06:40490,10:36:50.595802000,10:36:50.648838000,
teach-node-06:40190,20,teach-node-06:40190,10:36:50.613664000,10:36:50.646780000,10:36:50.800238000
teach-node-06:40190,20,teach-node-06:40290,10:36:50.613664000,10:36:50.759134000,10:36:50.900205000
teach-node-06:40190,20,teach-node-06:40390,10:36:50.613664000,10:36:50.644892000,
teach-node-06:40190,20,teach-node-06:40490,10:36:50.613664000,10:36:50.655393000,10:36:50.730206000
teach-node-06:40190,21,teach-node-06:40190,10:36:50.615015000,10:36:50.656966000,10:36:50.801215000
teach-node-06:40190,21,teach-node-06:40290,10:36:50.615015000,10:36:50.759528000,10:36:50.900791000
teach-node-06:40190,21,teach-node-06:40390,10:36:50.615015000,10:36:50.645885000,10:36:50.845989000
teach-node-06:40190,21,teach-node-06:40490,10:36:50.615015000,10:36:50.657370000,10:36:50.730707000
teach-node-06:40190,22,teach-node-06:40190,10:36:50.625232000,10:36:50.658027000,
teach-node-06:40190,22,teach-node-06:40290,10:36:50.625232000,10:36:50.759970000,10:36:50.901384000
teach-node-06:40190,22,teach-node-06:40390,10:36:50.625232000,10:36:50.646715000,
teach-node-06:40190,22,teach-node-06:40490,10:36:50.625232000,10:36:50.657705000,10:36:50.731225000
teach-node-06:40190,23,teach-node-06:40190,10:36:50.626524000,10:36:50.661246000,10:36:50.809333000
teach-node-06:40190,23,teach-node-06:40290,10:36:50.626524000,10:36:50.762555000,10:36:50.902627000
teach-node-06:40190,23,teach-node-06:40390,10:36:50.626524000,10:36:50.648011000,10:36:50.852729000
teach-node-06:40190,23,teach-node-06:40490,10:36:50.626524000,10:36:50.660493000,10:36:50.737358000
teach-node-06:40190,24,teach-node-06:40190,10:36:50.627787000,10:36:50.662090000,10:36:50.817251000
teach-node-06:40190,24,teach-node-06:40290,10:36:50.627787000,10:36:50.763056000,10:36:50.903227000
teach-node-06:40190,24,teach-node-06:40390,10:36:50.627787000,10:36:50.659913000,10:36:50.872249000
teach-node-06:40190,24,teach-node-06:40490,10:36:50.627787000,10:36:50.663396000,10:36:50.737934000
teach-node-06:40190,25,teach-node-06:40190,10:36:50.633503000,10:36:50.668758000,10:36:50.821245000
teach-node-06:40190,25,teach-node-06:40290,10:36:50.633503000,10:36:50.763416000,10:36:50.903845000
teach-node-06:40190,25,teach-node-06:40390,10:36:50.633503000,10:36:50.677580000,10:36:50.875198000
teach-node-06:40190,25,teach-node-06:40490,10:36:50.633503000,10:36:50.663721000,10:36:50.738481000
teach-node-06:40190,26,teach-node-06:40190,10:36:50.640056000,10:36:50.669594000,10:36:50.829135000
teach-node-06:40190,26,teach-node-06:40290,10:36:50.640056000,10:36:50.763787000,10:36:50.940569000
teach-node-06:40190,26,teach-node-06:40390,10:36:50.640056000,10:36:50.679981000,10:36:50.880776000
teach-node-06:40190,26,teach-node-06:40490,10:36:50.640056000,10:36:50.666537000,10:36:50.739558000
teach-node-06:40190,27,teach-node-06:40190,10:36:50.641292000,10:36:50.680593000,10:36:50.832046000
teach-node-06:40190,27,teach-node-06:40290,10:36:50.641292000,10:36:50.764179000,10:36:50.949098000
teach-node-06:40190,27,teach-node-06:40390,10:36:50.641292000,10:36:50.680687000,10:36:50.888852000
teach-node-06:40190,27,teach-node-06:40490,10:36:50.641292000,10:36:50.667010000,10:36:50.741547000
teach-node-06:40190,28,teach-node-06:40190,10:36:50.642464000,10:36:50.681009000,10:36:50.863185000
teach-node-06:40190,28,teach-node-06:40290,10:36:50.642464000,10:36:50.764753000,
teach-node-06:40190,28,teach-node-06:40390,10:36:50.642464000,10:36:50.681998000,10:36:50.907113000
teach-node-06:40190,28,teach-node-06:40490,10:36:50.642464000,10:36:50.672356000,10:36:50.773094000
teach-node-06:40190,29,teach-node-06:40190,10:36:50.643664000,10:36:50.681414000,
teach-node-06:40190,29,teach-node-06:40290,10:36:50.643664000,10:36:50.766188000,
teach-node-06:40190,29,teach-node-06:40390,10:36:50.643664000,10:36:50.705936000,10:36:50.930097000
teach-node-06:40190,29,teach-node-06:40490,10:36:50.643664000,10:36:50.673325000,10:36:50.773575000
teach-node-06:40190,30,teach-node-06:40190,10:36:50.666672000,10:36:50.681905000,10:36:50.864651000
teach-node-06:40190,30,teach-node-06:40290,10:36:50.666672000,10:36:50.776712000,
teach-node-06:40190,30,teach-node-06:40390,10:36:50.666672000,10:36:50.737561000,10:36:50.930742000
teach-node-06:40190,30,teach-node-06:40490,10:36:50.666672000,10:36:50.679469000,10:36:50.788938000
teach-node-06:40190,31,teach-node-06:40190,10:36:50.668088000,10:36:50.682296000,10:36:50.868442000
teach-node-06:40190,31,teach-node-06:40290,10:36:50.668088000,10:36:50.777162000,
teach-node-06:40190,31,teach-node-06:40390,10:36:50.668088000,10:36:50.738178000,10:36:50.952426000
teach-node-06:40190,31,teach-node-06:40490,10:36:50.668088000,10:36:50.692842000,10:36:50.792292000
teach-node-06:40190,32,teach-node-06:40190,10:36:50.682454000,10:36:50.693058000,10:36:50.869466000
teach-node-06:40190,32,teach-node-06:40290,10:36:50.682454000,10:36:50.777638000,10:36:50.969381000
teach-node-06:40190,32,teach-node-06:40390,10:36:50.682454000,10:36:50.738871000,10:36:50.954431000
teach-node-06:40190,32,teach-node-06:40490,10:36:50.682454000,10:36:50.714526000,10:36:50.792796000
teach-node-06:40190,33,teach-node-06:40190,10:36:50.683765000,10:36:50.716442000,10:36:50.871991000
teach-node-06:40190,33,teach-node-06:40290,10:36:50.683765000,10:36:50.778111000,10:36:50.970025000
teach-node-06:40190,33,teach-node-06:40390,10:36:50.683765000,10:36:50.739480000,10:36:50.955858000
teach-node-06:40190,33,teach-node-06:40490,10:36:50.683765000,10:36:50.716128000,10:36:50.793300000
teach-node-06:40190,34,teach-node-06:40190,10:36:50.685389000,10:36:50.721343000,10:36:50.874534000
teach-node-06:40190,34,teach-node-06:40290,10:36:50.685389000,10:36:50.778604000,10:36:50.971371000
teach-node-06:40190,34,teach-node-06:40390,10:36:50.685389000,10:36:50.740100000,
teach-node-06:40190,34,teach-node-06:40490,10:36:50.685389000,10:36:50.720023000,10:36:50.793772000
teach-node-06:40190,35,teach-node-06:40190,10:36:50.686530000,10:36:50.728151000,10:36:50.898352000
teach-node-06:40190,35,teach-node-06:40290,10:36:50.686530000,10:36:50.779233000,10:36:50.972042000
teach-node-06:40190,35,teach-node-06:40390,10:36:50.686530000,10:36:50.741060000,10:36:50.956718000
teach-node-06:40190,35,teach-node-06:40490,10:36:50.686530000,10:36:50.721057000,10:36:50.794302000
teach-node-06:40190,36,teach-node-06:40190,10:36:50.687686000,10:36:50.736899000,10:36:50.899530000
teach-node-06:40190,36,teach-node-06:40290,10:36:50.687686000,10:36:50.797158000,10:36:50.973329000
teach-node-06:40190,36,teach-node-06:40390,10:36:50.687686000,10:36:50.743087000,
teach-node-06:40190,36,teach-node-06:40490,10:36:50.687686000,10:36:50.723240000,10:36:50.796437000
teach-node-06:40190,37,teach-node-06:40190,10:36:50.702091000,10:36:50.742321000,10:36:50.900042000
teach-node-06:40190,37,teach-node-06:40290,10:36:50.702091000,10:36:50.797624000,10:36:50.973981000
teach-node-06:40190,37,teach-node-06:40390,10:36:50.702091000,10:36:50.743723000,10:36:50.958445000
teach-node-06:40190,37,teach-node-06:40490,10:36:50.702091000,10:36:50.736734000,10:36:50.818838000
teach-node-06:40190,38,teach-node-06:40190,10:36:50.732506000,10:36:50.742768000,10:36:50.901026000
teach-node-06:40190,38,teach-node-06:40290,10:36:50.732506000,10:36:50.798127000,10:36:50.988713000
teach-node-06:40190,38,teach-node-06:40390,10:36:50.732506000,10:36:50.756683000,10:36:50.976546000
teach-node-06:40190,38,teach-node-06:40490,10:36:50.732506000,10:36:50.766660000,10:36:50.835166000
teach-node-06:40190,39,teach-node-06:40190,10:36:50.747255000,10:36:50.757081000,
teach-node-06:40190,39,teach-node-06:40290,10:36:50.747255000,10:36:50.798677000,10:36:50.997483000
teach-node-06:40190,39,teach-node-06:40390,10:36:50.747255000,10:36:50.796112000,10:36:50.977174000
teach-node-06:40190,39,teach-node-06:40490,10:36:50.747255000,10:36:50.772507000,10:36:50.838091000
teach-node-06:40190,40,teach-node-06:40190,10:36:50.748415000,10:36:50.796358000,10:36:51.042482000
teach-node-06:40190,40,teach-node-06:40290,10:36:50.748415000,10:36:50.799229000,10:36:50.998756000
teach-node-06:40190,40,teach-node-06:40390,10:36:50.748415000,10:36:50.808965000,10:36:50.977764000
teach-node-06:40190,40,teach-node-06:40490,10:36:50.748415000,10:36:50.778711000,10:36:50.838572000
teach-node-06:40190,41,teach-node-06:40190,10:36:50.749463000,10:36:50.801552000,10:36:51.044423000
teach-node-06:40190,41,teach-node-06:40290,10:36:50.749463000,10:36:50.799673000,10:36:50.999320000
teach-node-06:40190,41,teach-node-06:40390,10:36:50.749463000,10:36:50.809365000,10:36:50.978366000
teach-node-06:40190,41,teach-node-06:40490,10:36:50.749463000,10:36:50.801441000,10:36:50.839035000
teach-node-06:40190,42,teach-node-06:40190,10:36:50.750498000,10:36:50.804573000,
teach-node-06:40190,42,teach-node-06:40290,10:36:50.750498000,10:36:50.805283000,10:36:50.999919000
teach-node-06:40190,42,teach-node-06:40390,10:36:50.750498000,10:36:50.809732000,10:36:50.978961000
teach-node-06:40190,42,teach-node-06:40490,10:36:50.750498000,10:36:50.806451000,
teach-node-06:40190,43,teach-node-06:40190,10:36:50.796007000,10:36:50.807065000,10:36:51.046469000
teach-node-06:40190,43,teach-node-06:40290,10:36:50.796007000,10:36:50.807956000,10:36:51.000513000
teach-node-06:40190,43,teach-node-06:40390,10:36:50.796007000,10:36:50.810111000,
teach-node-06:40190,43,teach-node-06:40490,10:36:50.796007000,10:36:50.813013000,10:36:50.839636000
teach-node-06:40190,44,teach-node-06:40190,10:36:50.808566000,10:36:50.812640000,10:36:51.048323000
teach-node-06:40190,44,teach-node-06:40290,10:36:50.808566000,10:36:50.813174000,10:36:51.001111000
teach-node-06:40190,44,teach-node-06:40390,10:36:50.808566000,10:36:50.811822000,10:36:50.979781000
teach-node-06:40190,44,teach-node-06:40490,10:36:50.808566000,10:36:50.819339000,10:36:50.856677000
teach-node-06:40190,45,teach-node-06:40190,10:36:50.811960000,10:36:50.818771000,10:36:51.050009000
teach-node-06:40190,45,teach-node-06:40290,10:36:50.811960000,10:36:50.818590000,10:36:51.001777000
teach-node-06:40190,45,teach-node-06:40390,10:36:50.811960000,10:36:50.818638000,10:36:50.980425000
teach-node-06:40190,45,teach-node-06:40490,10:36:50.811960000,10:36:50.823868000,
teach-node-06:40190,46,teach-node-06:40190,10:36:50.814258000,10:36:50.819658000,10:36:51.051479000
teach-node-06:40190,46,teach-node-06:40290,10:36:50.814258000,10:36:50.820731000,10:36:51.002460000
teach-node-06:40190,46,teach-node-06:40390,10:36:50.814258000,10:36:50.822443000,10:36:50.981019000
teach-node-06:40190,46,teach-node-06:40490,10:36:50.814258000,10:36:50.827247000,10:36:50.862750000
teach-node-06:40190,47,teach-node-06:40190,10:36:50.815180000,10:36:50.820039000,10:36:51.053323000
teach-node-06:40190,47,teach-node-06:40290,10:36:50.815180000,10:36:50.823278000,10:36:51.003074000
teach-node-06:40190,47,teach-node-06:40390,10:36:50.815180000,10:36:50.822989000,10:36:50.981677000
teach-node-06:40190,47,teach-node-06:40490,10:36:50.815180000,10:36:50.828751000,10:36:50.864066000
teach-node-06:40190,48,teach-node-06:40190,10:36:50.816139000,10:36:50.822492000,10:36:51.054629000
teach-node-06:40190,48,teach-node-06:40290,10:36:50.816139000,10:36:50.827861000,10:36:51.003644000
teach-node-06:40190,48,teach-node-06:40390,10:36:50.816139000,10:36:50.825342000,10:36:50.991703000
teach-node-06:40190,48,teach-node-06:40490,10:36:50.816139000,10:36:50.829034000,10:36:50.865179000
teach-node-06:40190,49,teach-node-06:40190,10:36:50.817048000,10:36:50.824450000,10:36:51.056437000
teach-node-06:40190,49,teach-node-06:40290,10:36:50.817048000,10:36:50.828684000,10:36:51.041176000
teach-node-06:40190,49,teach-node-06:40390,10:36:50.817048000,10:36:50.836143000,10:36:50.992988000
teach-node-06:40190,49,teach-node-06:40490,10:36:50.817048000,10:36:50.829447000,10:36:50.875585000
teach-node-06:40190,50,teach-node-06:40190,10:36:50.826060000,10:36:50.828821000,10:36:51.056859000
teach-node-06:40190,50,teach-node-06:40290,10:36:50.826060000,10:36:50.829652000,10:36:51.041802000
teach-node-06:40190,50,teach-node-06:40390,10:36:50.826060000,10:36:50.841159000,10:36:50.993590000
teach-node-06:40190,50,teach-node-06:40490,10:36:50.826060000,10:36:50.831498000,10:36:50.876351000
teach-node-06:40190,51,teach-node-06:40190,10:36:50.830852000,10:36:50.832558000,
teach-node-06:40190,51,teach-node-06:40290,10:36:50.830852000,10:36:50.833148000,10:36:51.045307000
teach-node-06:40190,51,teach-node-06:40390,10:36:50.830852000,10:36:50.861731000,10:36:50.994151000
teach-node-06:40190,51,teach-node-06:40490,10:36:50.830852000,10:36:50.861523000,10:36:50.877646000
teach-node-06:40190,52,teach-node-06:40190,10:36:50.843306000,10:36:50.861229000,10:36:51.057711000
teach-node-06:40190,52,teach-node-06:40290,10:36:50.843306000,10:36:50.845067000,10:36:51.047015000
teach-node-06:40190,52,teach-node-06:40390,10:36:50.843306000,10:36:50.863046000,10:36:50.994694000
teach-node-06:40190,52,teach-node-06:40490,10:36:50.843306000,10:36:50.862427000,10:36:50.879106000
teach-node-06:40190,53,teach-node-06:40190,10:36:50.857732000,10:36:50.862532000,10:36:51.062683000
teach-node-06:40190,53,teach-node-06:40290,10:36:50.857732000,10:36:50.863256000,10:36:51.047651000
teach-node-06:40190,53,teach-node-06:40390,10:36:50.857732000,10:36:50.865061000,10:36:50.995216000
teach-node-06:40190,53,teach-node-06:40490,10:36:50.857732000,10:36:50.864141000,10:36:50.887707000
teach-node-06:40190,54,teach-node-06:40190,10:36:50.859179000,10:36:50.865052000,10:36:51.067423000
teach-node-06:40190,54,teach-node-06:40290,10:36:50.859179000,10:36:50.882687000,10:36:51.048568000
teach-node-06:40190,54,teach-node-06:40390,10:36:50.859179000,10:36:50.866537000,10:36:50.995783000
teach-node-06:40190,54,teach-node-06:40490,10:36:50.859179000,10:36:50.867269000,10:36:50.896276000
teach-node-06:40190,55,teach-node-06:40190,10:36:50.866484000,10:36:50.867902000,10:36:51.068699000
teach-node-06:40190,55,teach-node-06:40290,10:36:50.866484000,10:36:50.883209000,
teach-node-06:40190,55,teach-node-06:40390,10:36:50.866484000,10:36:50.871507000,10:36:50.997727000
teach-node-06:40190,55,teach-node-06:40490,10:36:50.866484000,10:36:50.872468000,10:36:50.911138000
teach-node-06:40190,56,teach-node-06:40190,10:36:50.871452000,10:36:50.872947000,10:36:51.069107000
teach-node-06:40190,56,teach-node-06:40290,10:36:50.871452000,10:36:50.883802000,10:36:51.052716000
teach-node-06:40190,56,teach-node-06:40390,10:36:50.871452000,10:36:50.874390000,10:36:50.998252000
teach-node-06:40190,56,teach-node-06:40490,10:36:50.871452000,10:36:50.874981000,10:36:50.916538000
teach-node-06:40190,57,teach-node-06:40190,10:36:50.874387000,10:36:50.875902000,10:36:51.069485000
teach-node-06:40190,57,teach-node-06:40290,10:36:50.874387000,10:36:50.888933000,10:36:51.056380000
teach-node-06:40190,57,teach-node-06:40390,10:36:50.874387000,10:36:50.880128000,10:36:50.998814000
teach-node-06:40190,57,teach-node-06:40490,10:36:50.874387000,10:36:50.878041000,10:36:50.917026000
teach-node-06:40190,58,teach-node-06:40190,10:36:50.877432000,10:36:50.878920000,10:36:51.069852000
teach-node-06:40190,58,teach-node-06:40290,10:36:50.877432000,10:36:50.889416000,10:36:51.058821000
teach-node-06:40190,58,teach-node-06:40390,10:36:50.877432000,10:36:50.880590000,10:36:50.999414000
teach-node-06:40190,58,teach-node-06:40490,10:36:50.877432000,10:36:50.881198000,10:36:50.924973000
teach-node-06:40190,59,teach-node-06:40190,10:36:50.880302000,10:36:50.881921000,10:36:51.070211000
teach-node-06:40190,59,teach-node-06:40290,10:36:50.880302000,10:36:50.891649000,10:36:51.060775000
teach-node-06:40190,59,teach-node-06:40390,10:36:50.880302000,10:36:50.885821000,10:36:50.999968000
teach-node-06:40190,59,teach-node-06:40490,10:36:50.880302000,10:36:50.893075000,10:36:50.925432000
teach-node-06:40190,60,teach-node-06:40190,10:36:50.885819000,10:36:50.888181000,10:36:51.070569000
teach-node-06:40190,60,teach-node-06:40290,10:36:50.885819000,10:36:50.891999000,10:36:51.061338000
teach-node-06:40190,60,teach-node-06:40390,10:36:50.885819000,10:36:50.891057000,10:36:51.000544000
teach-node-06:40190,60,teach-node-06:40490,10:36:50.885819000,10:36:50.893370000,10:36:50.925851000
teach-node-06:40190,61,teach-node-06:40190,10:36:50.889925000,10:36:50.893092000,10:36:51.070939000
teach-node-06:40190,61,teach-node-06:40290,10:36:50.889925000,10:36:50.896503000,10:36:51.061878000
teach-node-06:40190,61,teach-node-06:40390,10:36:50.889925000,10:36:50.896405000,10:36:51.001100000
teach-node-06:40190,61,teach-node-06:40490,10:36:50.889925000,10:36:50.896156000,10:36:50.926286000
teach-node-06:40190,62,teach-node-06:40190,10:36:50.893467000,10:36:50.897255000,10:36:51.071300000
teach-node-06:40190,62,teach-node-06:40290,10:36:50.893467000,10:36:50.896933000,10:36:51.088353000
teach-node-06:40190,62,teach-node-06:40390,10:36:50.893467000,10:36:50.898022000,10:36:51.001703000
teach-node-06:40190,62,teach-node-06:40490,10:36:50.893467000,10:36:50.938574000,10:36:50.944758000
teach-node-06:40190,63,teach-node-06:40190,10:36:50.911572000,10:36:50.941668000,10:36:51.071667000
teach-node-06:40190,63,teach-node-06:40290,10:36:50.911572000,10:36:50.937337000,10:36:51.088956000
teach-node-06:40190,63,teach-node-06:40390,10:36:50.911572000,10:36:50.952141000,10:36:51.022779000
teach-node-06:40190,63,teach-node-06:40490,10:36:50.911572000,10:36:50.966415000,10:36:50.967169000
teach-node-06:40190,64,teach-node-06:40190,10:36:50.912533000,10:36:50.942110000,10:36:51.072070000
teach-node-06:40190,64,teach-node-06:40290,10:36:50.912533000,10:36:50.952185000,10:36:51.089486000
teach-node-06:40190,64,teach-node-06:40390,10:36:50.912533000,10:36:50.952897000,
teach-node-06:40190,64,teach-node-06:40490,10:36:50.912533000,10:36:50.967031000,10:36:50.967862000
teach-node-06:40190,65,teach-node-06:40190,10:36:50.913445000,10:36:50.942413000,10:36:51.072446000
teach-node-06:40190,65,teach-node-06:40290,10:36:50.913445000,10:36:50.960534000,10:36:51.089990000
teach-node-06:40190,65,teach-node-06:40390,10:36:50.913445000,10:36:50.953333000,10:36:51.023542000
teach-node-06:40190,65,teach-node-06:40490,10:36:50.913445000,10:36:50.967401000,10:36:50.968580000
teach-node-06:40190,66,teach-node-06:40190,10:36:50.914330000,10:36:50.942693000,10:36:51.072810000
teach-node-06:40190,66,teach-node-06:40290,10:36:50.914330000,10:36:50.961056000,10:36:51.090530000
teach-node-06:40190,66,teach-node-06:40390,10:36:50.914330000,10:36:50.953818000,10:36:51.024084000
teach-node-06:40190,66,teach-node-06:40490,10:36:50.914330000,10:36:50.967654000,
teach-node-06:40190,67,teach-node-06:40190,10:36:50.915230000,10:36:50.942962000,10:36:51.073171000
teach-node-06:40190,67,teach-node-06:40290,10:36:50.915230000,10:36:50.961359000,10:36:51.091098000
teach-node-06:40190,67,teach-node-06:40390,10:36:50.915230000,10:36:50.954332000,10:36:51.024620000
teach-node-06:40190,67,teach-node-06:40490,10:36:50.915230000,10:36:50.968249000,10:36:50.969597000
teach-node-06:40190,68,teach-node-06:40190,10:36:50.917326000,10:36:50.943197000,10:36:51.073533000
teach-node-06:40190,68,teach-node-06:40290,10:36:50.917326000,10:36:50.961684000,10:36:51.091626000
teach-node-06:40190,68,teach-node-06:40390,10:36:50.917326000,10:36:50.954830000,10:36:51.025155000
teach-node-06:40190,68,teach-node-06:40490,10:36:50.917326000,10:36:50.968503000,10:36:50.970372000
teach-node-06:40190,69,teach-node-06:40190,10:36:50.918157000,10:36:50.943507000,10:36:51.073900000
